TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDay,TransactionMonth,TransactionHour,AgeGroup,TransactionGroup,ChangeInBalance
TX002020,AC00113,643.02,2023-10-02 17:47:19,Credit,Detroit,D000534,34.125.226.63,M065,ATM,38,Doctor,85,1,11989.39,Monday,Monday,October,17,35-50,medium transaction,468.63
TX002021,AC00390,98.48,2023-02-16 17:14:41,Debit,Miami,D000440,202.194.199.70,M090,Branch,47,Engineer,12,1,9538.92,Monday,Thursday,February,17,35-50,0 transaction,-484.81999999999994
TX002022,AC00345,889.01,2023-08-29 17:55:07,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,36,Engineer,169,1,4826.88,Monday,Tuesday,August,17,35-50,large transaction,600.5799999999999
TX002023,AC00011,537.86,2023-09-19 16:44:21,Debit,Kansas City,D000159,144.228.168.6,M001,Online,27,Student,134,1,293.06,Monday,Tuesday,September,16,18-35,medium transaction,506.33000000000004
TX002024,AC00106,241.18,2023-05-30 18:29:15,Debit,Mesa,D000616,12.240.113.200,M025,ATM,25,Student,162,1,1445.53,Monday,Tuesday,May,18,18-35,small transaction,-88.57
TX002025,AC00087,130.54,2023-04-05 17:20:36,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,64,Doctor,94,1,11204.62,Monday,Wednesday,April,17,50-65,very little transaction,-409.86
TX002026,AC00441,800.29,2023-12-04 16:25:27,Credit,San Diego,D000400,115.196.150.105,M033,Branch,20,Student,84,1,693.4,Monday,Monday,December,16,18-35,large transaction,309.18999999999994
TX002027,AC00069,8.81,2023-05-22 16:57:30,Debit,Dallas,D000462,35.67.21.23,M046,Online,57,Doctor,165,1,13523.65,Monday,Monday,May,16,50-65,0 transaction,-270.49
TX002028,AC00020,28.52,2023-06-02 16:54:12,Debit,Detroit,D000700,40.10.25.102,M021,ATM,20,Student,163,1,662.51,Monday,Friday,June,16,18-35,0 transaction,-63.25
TX002029,AC00172,431.31,2023-05-01 16:18:16,Credit,Atlanta,D000363,223.189.165.37,M021,Online,23,Student,99,1,342.73,Monday,Monday,May,16,18-35,medium transaction,-712.3600000000001
TX002030,AC00237,885.33,2023-08-22 18:41:50,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,Monday,Tuesday,August,18,35-50,large transaction,717.4100000000001
TX002031,AC00186,199.23,2023-09-04 16:04:27,Debit,Tucson,D000183,24.148.92.177,M052,ATM,29,Engineer,54,1,9834.0,Monday,Monday,September,16,18-35,very little transaction,
TX002032,AC00165,42.26,2023-10-26 16:19:25,Debit,Raleigh,D000214,59.132.247.252,M080,ATM,44,Doctor,171,1,268.77,Monday,Thursday,October,16,35-50,0 transaction,-93.01000000000002
TX002033,AC00438,166.06,2023-07-14 16:06:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,Monday,Friday,July,16,18-35,very little transaction,40.67
TX002034,AC00435,357.72,2023-08-07 17:29:48,Debit,Miami,D000334,3.70.1.133,M082,ATM,53,Retired,25,1,7659.5,Monday,Monday,August,17,50-65,small transaction,285.85
TX002035,AC00472,588.37,2023-01-05 17:48:29,Debit,Dallas,D000482,49.20.211.229,M100,Online,28,Student,284,1,1926.08,Monday,Thursday,January,17,18-35,medium transaction,
TX002036,AC00446,72.82,2023-11-10 16:50:35,Debit,Houston,D000453,25.188.196.47,M063,Online,68,Doctor,127,1,6911.62,Monday,Friday,November,16,65+,0 transaction,-119.20000000000002
TX002037,AC00427,162.36,2023-11-22 16:10:32,Debit,Tucson,D000315,125.89.163.224,M069,Online,36,Engineer,147,1,7527.04,Monday,Wednesday,November,16,35-50,very little transaction,44.30000000000001
TX002038,AC00230,584.82,2023-10-17 16:11:26,Credit,Nashville,D000594,201.114.165.141,M057,Online,43,Doctor,109,1,12071.1,Monday,Tuesday,October,16,35-50,medium transaction,510.71000000000004
TX002039,AC00172,38.15,2023-10-06 16:37:16,Credit,Oklahoma City,D000682,110.235.207.187,M065,Online,72,Retired,129,1,1425.47,Monday,Friday,October,16,65+,0 transaction,-393.16
TX002040,AC00103,477.54,2023-08-21 17:20:05,Credit,San Francisco,D000386,29.168.185.63,M063,ATM,23,Student,52,1,1598.63,Monday,Monday,August,17,18-35,medium transaction,28.360000000000014
TX002041,AC00467,639.57,2023-12-18 16:25:18,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,60,Doctor,43,1,11726.47,Monday,Monday,December,16,50-65,medium transaction,534.0400000000001
TX002042,AC00094,58.23,2023-07-26 17:25:23,Debit,Phoenix,D000504,200.22.195.243,M068,Online,28,Student,34,1,9189.76,Monday,Wednesday,July,17,18-35,0 transaction,44.309999999999995
TX002043,AC00231,776.21,2023-02-22 17:15:20,Credit,Raleigh,D000656,213.15.9.253,M036,Online,78,Retired,99,1,4895.87,Monday,Wednesday,February,17,65+,medium transaction,466.12000000000006
TX002044,AC00032,248.76,2023-03-20 18:51:53,Debit,Portland,D000390,149.46.124.220,M070,Branch,21,Student,117,1,6178.77,Monday,Monday,March,18,18-35,small transaction,196.53
TX002045,AC00241,188.61,2024-01-01 17:16:23,Debit,Boston,D000451,107.248.120.12,M083,Online,67,Retired,26,1,7167.57,Monday,Monday,January,17,65+,very little transaction,75.95000000000002
TX002046,AC00263,675.37,2023-12-29 16:45:06,Credit,Jacksonville,D000508,10.223.224.50,M001,Online,56,Retired,31,1,4704.91,Monday,Friday,December,16,50-65,medium transaction,621.54
TX002047,AC00012,94.82,2023-03-21 16:36:30,Credit,Columbus,D000123,175.230.206.232,M011,Branch,67,Retired,56,1,1267.72,Monday,Tuesday,March,16,65+,0 transaction,-213.98000000000002
TX002048,AC00009,425.18,2023-02-20 16:16:39,Credit,Fresno,D000270,27.93.195.98,M057,Online,59,Engineer,135,1,5790.55,Monday,Monday,February,16,50-65,medium transaction,337.8
TX002049,AC00041,50.28,2023-02-02 16:20:28,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,60,Engineer,65,1,5729.1,Monday,Thursday,February,16,50-65,0 transaction,-298.15999999999997
TX002050,AC00317,864.72,2023-08-25 16:35:39,Credit,Detroit,D000622,161.71.2.223,M018,Branch,34,Engineer,58,1,7379.38,Monday,Friday,August,16,18-35,large transaction,106.93000000000006
TX002051,AC00475,70.68,2023-11-22 17:01:08,Debit,El Paso,D000138,13.88.251.53,M016,Online,25,Student,105,1,1478.41,Monday,Wednesday,November,17,18-35,0 transaction,63.2
TX002052,AC00181,261.77,2023-01-12 18:07:21,Debit,Chicago,D000026,82.75.200.117,M004,Online,28,Student,46,1,824.71,Monday,Thursday,January,18,18-35,small transaction,239.61999999999998
TX002053,AC00120,183.22,2023-10-05 18:40:15,Debit,Milwaukee,D000290,64.15.0.66,M099,ATM,27,Student,63,1,1024.42,Monday,Thursday,October,18,18-35,very little transaction,97.49
TX002054,AC00331,58.32,2023-07-31 16:21:15,Credit,Louisville,D000135,87.50.72.69,M011,Branch,29,Engineer,275,4,6027.49,Monday,Monday,July,16,18-35,0 transaction,-5.690000000000005
TX002055,AC00500,156.86,2023-01-30 16:37:53,Debit,Charlotte,D000168,11.167.243.171,M099,ATM,51,Doctor,102,1,14453.35,Monday,Monday,January,16,50-65,very little transaction,-69.07
TX002056,AC00292,120.67,2023-12-25 18:16:39,Debit,Colorado Springs,D000119,214.247.164.80,M040,ATM,42,Doctor,233,1,5374.54,Monday,Monday,December,18,35-50,very little transaction,-289.72999999999996
TX002057,AC00436,308.62,2023-10-06 18:59:06,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,9148.08,Monday,Friday,October,18,50-65,small transaction,225.23000000000002
TX002058,AC00476,506.81,2023-12-20 16:17:24,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,59,Engineer,41,1,2757.23,Monday,Wednesday,December,16,50-65,medium transaction,
TX002059,AC00391,328.39,2023-11-09 16:47:01,Debit,New York,D000396,110.150.1.201,M013,ATM,41,Engineer,108,1,2523.83,Monday,Thursday,November,16,35-50,small transaction,320.53
TX002060,AC00267,796.3,2023-03-22 16:03:01,Debit,Austin,D000225,93.160.83.196,M062,Branch,67,Retired,64,1,1498.79,Monday,Wednesday,March,16,65+,medium transaction,603.3299999999999
TX002061,AC00034,72.47,2023-10-17 18:02:43,Debit,Boston,D000066,89.18.54.235,M083,Online,29,Doctor,72,1,1305.56,Monday,Tuesday,October,18,18-35,0 transaction,-22.879999999999995
TX002062,AC00425,279.6,2023-05-31 16:28:06,Debit,Fort Worth,D000452,182.84.41.229,M097,ATM,25,Student,131,1,1910.9,Monday,Wednesday,May,16,18-35,small transaction,-20.319999999999993
TX002063,AC00048,304.2,2023-06-08 16:06:13,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,25,Student,102,1,423.64,Monday,Thursday,June,16,18-35,small transaction,-979.77
TX002064,AC00110,351.38,2023-06-26 18:41:55,Debit,New York,D000254,47.82.77.181,M026,Branch,64,Retired,21,1,7606.63,Monday,Monday,June,18,50-65,small transaction,331.99
TX002065,AC00427,86.07,2023-11-20 18:40:45,Debit,Dallas,D000355,192.163.114.167,M078,Branch,31,Doctor,23,1,842.56,Monday,Monday,November,18,18-35,0 transaction,-76.29000000000002
TX002066,AC00483,604.5,2023-08-08 18:39:24,Debit,Portland,D000501,31.127.129.152,M073,ATM,28,Student,80,1,709.42,Monday,Tuesday,August,18,18-35,medium transaction,454.2
TX002067,AC00310,258.7,2023-02-22 17:12:15,Debit,Charlotte,D000285,161.71.2.223,M035,ATM,27,Student,123,1,1358.37,Monday,Wednesday,February,17,18-35,small transaction,-498.45
TX002068,AC00179,994.63,2023-06-21 16:00:07,Debit,Austin,D000345,147.119.62.178,M030,Online,61,Doctor,158,1,13538.14,Monday,Wednesday,June,16,50-65,large transaction,778.6
TX002069,AC00363,11.46,2023-01-31 17:14:32,Credit,Austin,D000232,179.43.245.131,M027,Branch,75,Retired,64,1,7258.33,Monday,Tuesday,January,17,65+,0 transaction,-522.15
TX002070,AC00080,63.76,2023-06-27 17:44:24,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,69,Retired,100,1,4980.26,Monday,Tuesday,June,17,65+,0 transaction,-928.0600000000001
TX002071,AC00158,446.83,2023-06-26 18:51:31,Credit,Miami,D000378,77.92.193.22,M051,Branch,55,Retired,143,1,1623.5,Monday,Monday,June,18,50-65,medium transaction,52.90999999999997
TX002072,AC00033,63.54,2023-05-22 18:23:18,Debit,Dallas,D000195,51.250.122.123,M045,ATM,26,Engineer,136,1,4401.78,Monday,Monday,May,18,18-35,0 transaction,-333.46999999999997
TX002073,AC00492,81.11,2023-10-16 18:07:26,Debit,Charlotte,D000402,51.250.46.149,M044,Online,48,Engineer,110,1,2051.37,Monday,Monday,October,18,35-50,0 transaction,-48.239999999999995
TX002074,AC00228,441.26,2023-02-27 16:07:46,Credit,Tucson,D000490,92.180.81.50,M074,Branch,58,Doctor,87,5,13704.92,Monday,Monday,February,16,50-65,medium transaction,430.2
TX002075,AC00058,170.96,2023-12-28 16:46:46,Debit,Washington,D000644,96.24.89.146,M083,Branch,64,Doctor,69,1,13374.89,Monday,Thursday,December,16,50-65,very little transaction,-28.17999999999998
TX002076,AC00427,48.51,2023-01-09 17:22:18,Debit,Austin,D000443,81.67.222.238,M009,Branch,22,Student,69,1,3363.23,Monday,Monday,January,17,18-35,0 transaction,-37.559999999999995
TX002077,AC00236,325.03,2023-01-11 17:04:19,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76,Monday,Wednesday,January,17,50-65,small transaction,139.31999999999996
TX002078,AC00144,125.83,2023-05-29 17:14:03,Debit,Los Angeles,D000608,113.137.153.101,M001,ATM,57,Retired,138,1,6109.86,Monday,Monday,May,17,50-65,very little transaction,-7.730000000000004
TX002079,AC00256,506.83,2023-04-24 17:27:12,Debit,Indianapolis,D000410,116.43.88.219,M064,Branch,37,Engineer,45,1,9975.79,Monday,Monday,April,17,35-50,medium transaction,-78.05000000000001
TX002080,AC00054,738.94,2023-10-09 18:54:21,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,41,Doctor,173,1,13856.18,Monday,Monday,October,18,35-50,medium transaction,671.61
TX002081,AC00492,180.36,2023-05-30 16:12:10,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,33,Engineer,55,1,9905.23,Monday,Tuesday,May,16,18-35,very little transaction,99.25000000000001
TX002082,AC00498,225.1,2023-12-11 17:28:44,Debit,Boston,D000047,217.82.46.37,M082,ATM,28,Student,35,1,1547.71,Monday,Monday,December,17,18-35,small transaction,85.22
TX002083,AC00005,359.51,2023-11-30 18:08:39,Debit,Charlotte,D000144,32.169.88.41,M010,Online,79,Retired,157,1,7153.72,Monday,Thursday,November,18,65+,small transaction,242.62
TX002084,AC00204,720.46,2023-12-07 16:10:40,Debit,Tucson,D000280,19.20.13.234,M068,Branch,54,Retired,44,1,3101.54,Monday,Thursday,December,16,50-65,medium transaction,665.61
TX002085,AC00428,1116.57,2023-02-23 16:54:09,Debit,Tucson,D000204,135.73.131.111,M005,ATM,56,Retired,104,1,1393.14,Monday,Thursday,February,16,50-65,large transaction,647.1099999999999
TX002086,AC00019,291.46,2023-02-08 16:29:56,Debit,Miami,D000665,149.84.108.18,M046,ATM,57,Retired,135,1,7142.53,Monday,Wednesday,February,16,50-65,small transaction,250.32999999999998
TX002087,AC00029,1192.95,2023-12-04 18:30:00,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,23,Student,73,1,325.15,Monday,Monday,December,18,18-35,large transaction,1075.98
TX002088,AC00449,98.24,2023-04-10 17:58:46,Debit,Mesa,D000005,193.190.29.63,M031,Online,28,Student,148,1,580.66,Monday,Monday,April,17,18-35,0 transaction,17.86
TX002089,AC00213,100.48,2023-02-17 16:53:25,Credit,Milwaukee,D000139,136.172.149.77,M100,Branch,18,Student,104,1,6149.81,Monday,Friday,February,16,18-35,very little transaction,-16.769999999999996
TX002090,AC00076,45.9,2023-07-04 18:55:57,Debit,Columbus,D000565,221.169.49.152,M002,Branch,56,Engineer,264,1,5698.25,Monday,Tuesday,July,18,50-65,0 transaction,-470.0400000000001
TX002091,AC00442,258.21,2023-11-27 17:19:31,Debit,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,9562.41,Monday,Monday,November,17,35-50,small transaction,246.02999999999997
TX002092,AC00228,1079.11,2023-05-05 16:42:25,Debit,Las Vegas,D000203,209.214.250.164,M042,Online,53,Engineer,211,1,2038.31,Monday,Friday,May,16,50-65,large transaction,637.8499999999999
TX002093,AC00081,287.51,2023-05-22 16:57:31,Debit,El Paso,D000698,189.20.224.220,M016,Online,22,Student,255,1,187.65,Monday,Monday,May,16,18-35,small transaction,-27.879999999999995
TX002094,AC00072,501.3,2023-05-22 18:27:37,Credit,San Antonio,D000428,197.187.216.106,M020,Online,26,Engineer,146,1,8520.08,Monday,Monday,May,18,18-35,medium transaction,-143.73999999999995
TX002095,AC00261,26.1,2023-02-17 16:21:21,Debit,Mesa,D000353,77.92.193.22,M001,ATM,27,Student,32,1,1435.72,Monday,Friday,February,16,18-35,0 transaction,-1.5399999999999991
TX002096,AC00082,436.77,2023-09-28 16:14:49,Debit,Jacksonville,D000281,48.31.196.24,M075,ATM,20,Student,176,1,825.69,Monday,Thursday,September,16,18-35,medium transaction,169.59999999999997
TX002097,AC00334,292.38,2023-05-15 16:49:14,Debit,Baltimore,D000687,3.11.254.2,M001,ATM,68,Doctor,224,1,5803.89,Monday,Monday,May,16,65+,small transaction,-85.82
TX002098,AC00251,1026.46,2023-06-21 16:40:17,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,53,Retired,165,1,3134.47,Monday,Wednesday,June,16,50-65,large transaction,599.53
TX002099,AC00481,25.29,2023-07-27 18:34:19,Debit,Miami,D000111,41.82.55.163,M005,Online,50,Engineer,125,1,5374.69,Monday,Thursday,July,18,50-65,0 transaction,-224.27
TX002100,AC00239,123.35,2023-08-11 17:00:56,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16,Monday,Friday,August,17,18-35,very little transaction,-179.28
TX002101,AC00394,139.52,2023-09-22 18:02:42,Debit,Portland,D000504,216.79.134.201,M025,Branch,23,Student,31,1,1570.22,Monday,Friday,September,18,18-35,very little transaction,102.78
TX002102,AC00374,51.2,2023-03-13 18:45:47,Debit,Tucson,D000105,21.97.154.92,M066,Online,18,Student,83,1,730.6,Monday,Monday,March,18,18-35,0 transaction,-87.48
TX002103,AC00054,122.85,2023-11-29 17:38:53,Credit,Seattle,D000392,210.98.198.143,M069,Online,47,Doctor,127,3,13185.39,Monday,Wednesday,November,17,35-50,very little transaction,-616.09
TX002104,AC00281,161.38,2023-11-09 16:06:17,Credit,Colorado Springs,D000690,71.93.189.160,M019,Online,24,Student,101,1,3900.34,Monday,Thursday,November,16,18-35,very little transaction,125.28999999999999
TX002105,AC00140,2.51,2023-04-17 16:04:21,Debit,Baltimore,D000539,46.150.175.171,M099,Online,63,Retired,32,1,4891.56,Monday,Monday,April,16,50-65,0 transaction,-238.94
TX002106,AC00058,22.62,2023-05-10 16:35:02,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,64,Doctor,102,1,7682.0,Monday,Wednesday,May,16,50-65,0 transaction,-148.34
TX002107,AC00066,126.83,2023-02-20 16:40:25,Debit,Austin,D000593,21.122.39.207,M007,Branch,57,Retired,39,1,6100.98,Monday,Monday,February,16,50-65,very little transaction,-220.42000000000002
TX002108,AC00190,46.6,2023-08-30 17:54:55,Debit,Detroit,D000029,147.227.81.224,M060,Online,55,Doctor,68,1,1562.9,Monday,Wednesday,August,17,50-65,0 transaction,-59.809999999999995
TX002109,AC00452,243.8,2023-01-03 16:42:41,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,57,Doctor,48,1,13732.81,Monday,Tuesday,January,16,50-65,small transaction,212.93
TX002110,AC00099,231.51,2023-08-28 17:22:16,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,60,Retired,96,1,5790.7,Monday,Monday,August,17,50-65,small transaction,-779.71
TX002111,AC00126,175.05,2023-01-02 17:05:16,Debit,San Francisco,D000299,24.129.74.189,M068,Online,39,Engineer,34,1,1447.35,Monday,Monday,January,17,35-50,very little transaction,50.05000000000001
TX002112,AC00021,762.74,2023-05-02 17:24:54,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,64,Doctor,244,1,207.1,Monday,Tuesday,May,17,50-65,medium transaction,-380.0899999999999
TX002113,AC00353,34.03,2023-05-22 17:09:30,Debit,Los Angeles,D000133,141.241.241.128,M016,Branch,57,Engineer,38,1,3077.2,Monday,Monday,May,17,50-65,0 transaction,26.42
TX002114,AC00482,15.95,2023-03-14 17:10:00,Debit,Raleigh,D000669,190.92.63.219,M048,Branch,25,Student,52,1,1983.0,Monday,Tuesday,March,17,18-35,0 transaction,-670.2199999999999
TX002115,AC00427,926.53,2023-11-24 17:24:24,Debit,Milwaukee,D000294,147.125.143.41,M064,ATM,57,Engineer,107,1,3120.1,Monday,Friday,November,17,50-65,large transaction,878.02
TX002116,AC00430,101.51,2023-03-23 16:17:51,Credit,Tucson,D000055,28.149.72.129,M042,Online,46,Engineer,199,1,3052.47,Monday,Thursday,March,16,35-50,very little transaction,-239.64
TX002117,AC00043,309.42,2023-10-18 16:51:31,Debit,Fresno,D000395,214.32.109.197,M089,Branch,27,Engineer,42,1,8564.46,Monday,Wednesday,October,16,18-35,small transaction,-419.96
TX002118,AC00186,257.6,2023-12-18 16:30:46,Credit,Fort Worth,D000576,40.244.94.218,M004,Online,59,Retired,293,1,7950.74,Monday,Monday,December,16,50-65,small transaction,58.37000000000003
TX002119,AC00248,746.78,2023-11-27 16:29:16,Credit,Mesa,D000243,112.66.191.48,M001,Branch,21,Student,64,1,1699.81,Monday,Monday,November,16,18-35,medium transaction,161.19999999999993
TX002120,AC00069,82.01,2023-12-25 17:27:57,Credit,Sacramento,D000447,210.98.198.143,M097,Branch,23,Student,156,1,287.46,Monday,Monday,December,17,18-35,0 transaction,73.2
TX002121,AC00002,476.99,2023-01-10 16:00:32,Debit,San Diego,D000594,113.137.153.101,M022,Online,23,Student,187,1,1154.48,Monday,Tuesday,January,16,18-35,medium transaction,145.32999999999998
TX002122,AC00090,320.11,2023-08-31 16:26:37,Debit,El Paso,D000614,85.240.254.83,M025,Branch,23,Student,130,1,4076.48,Monday,Thursday,August,16,18-35,small transaction,-212.28999999999996
TX002123,AC00210,333.39,2023-09-11 16:36:59,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,68,Doctor,35,1,10628.59,Monday,Monday,September,16,65+,small transaction,91.35999999999999
TX002124,AC00014,10.3,2023-12-07 16:59:06,Debit,Fresno,D000494,150.231.20.169,M022,ATM,47,Engineer,197,1,7801.32,Monday,Thursday,December,16,35-50,0 transaction,-595.12
TX002125,AC00039,737.46,2023-01-03 16:28:03,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,53,Doctor,75,4,634.16,Monday,Tuesday,January,16,50-65,medium transaction,687.1700000000001
TX002126,AC00021,416.55,2023-05-05 17:31:53,Debit,Oklahoma City,D000430,188.205.152.176,M038,Online,33,Engineer,73,1,922.96,Monday,Friday,May,17,18-35,medium transaction,-346.19
TX002127,AC00242,84.91,2023-10-16 18:38:15,Debit,Raleigh,D000667,141.201.46.191,M034,Online,18,Student,68,1,1671.86,Monday,Monday,October,18,18-35,0 transaction,47.33
TX002128,AC00413,98.95,2023-12-29 17:37:37,Debit,Mesa,D000432,112.196.12.19,M084,Branch,75,Retired,73,1,5670.82,Monday,Friday,December,17,65+,0 transaction,-755.6899999999999
TX002129,AC00082,18.14,2023-02-17 18:46:59,Credit,Milwaukee,D000579,99.205.173.118,M097,ATM,58,Retired,48,1,6020.85,Monday,Friday,February,18,50-65,0 transaction,-418.63
TX002130,AC00304,1154.79,2023-08-02 17:52:47,Debit,Columbus,D000585,97.4.209.133,M006,ATM,51,Doctor,108,1,6180.3,Monday,Wednesday,August,17,50-65,large transaction,1081.78
TX002131,AC00098,215.13,2023-01-05 16:02:42,Debit,Charlotte,D000606,161.168.126.136,M016,Online,46,Engineer,114,1,3956.69,Monday,Thursday,January,16,35-50,small transaction,-130.81
TX002132,AC00372,218.57,2023-10-16 16:30:38,Credit,Memphis,D000095,110.64.1.201,M004,Branch,62,Doctor,102,1,13869.86,Monday,Monday,October,16,50-65,small transaction,-617.8800000000001
TX002133,AC00274,341.88,2023-06-14 16:34:43,Debit,Austin,D000321,3.11.254.2,M053,ATM,43,Engineer,89,1,4159.52,Monday,Wednesday,June,16,35-50,small transaction,324.46
TX002134,AC00080,691.92,2023-07-10 16:37:18,Debit,Boston,D000187,163.58.140.206,M010,Online,19,Student,61,1,1084.65,Monday,Monday,July,16,18-35,medium transaction,628.16
TX002135,AC00064,50.43,2023-07-10 16:06:28,Debit,San Jose,D000043,161.195.172.148,M057,Branch,32,Doctor,51,1,9794.26,Monday,Monday,July,16,18-35,0 transaction,-521.5
TX002136,AC00241,440.43,2023-09-21 17:41:34,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,78,Retired,23,1,5123.24,Monday,Thursday,September,17,65+,medium transaction,251.82
TX002137,AC00055,299.03,2023-01-19 17:27:01,Debit,Columbus,D000383,193.221.15.59,M018,Branch,39,Engineer,52,1,1381.28,Monday,Thursday,January,17,35-50,small transaction,265.14
TX002138,AC00215,1.98,2023-12-25 17:41:33,Debit,Seattle,D000690,45.241.13.208,M074,ATM,66,Doctor,170,1,11619.1,Monday,Monday,December,17,65+,0 transaction,-178.96
TX002139,AC00037,173.45,2023-12-25 16:25:43,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,31,Engineer,161,1,9077.62,Monday,Monday,December,16,18-35,very little transaction,93.64999999999999
TX002140,AC00325,438.76,2023-02-13 16:48:50,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,22,Student,73,1,1824.19,Monday,Monday,February,16,18-35,medium transaction,280.78999999999996
TX002141,AC00394,519.62,2023-11-23 17:42:11,Credit,Washington,D000046,51.250.46.149,M026,Online,71,Retired,40,1,4159.33,Monday,Thursday,November,17,65+,medium transaction,380.1
TX002142,AC00164,738.68,2023-03-07 16:36:08,Debit,Chicago,D000369,197.23.128.119,M096,Online,50,Doctor,124,1,14352.33,Monday,Tuesday,March,16,50-65,medium transaction,54.92999999999995
TX002143,AC00096,151.14,2023-06-01 16:18:49,Debit,Memphis,D000142,143.212.47.226,M004,Online,64,Retired,38,1,2156.54,Monday,Thursday,June,16,50-65,very little transaction,-44.620000000000005
TX002144,AC00402,75.77,2023-08-07 17:48:31,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,51,Engineer,148,1,8361.7,Monday,Monday,August,17,50-65,0 transaction,-62.040000000000006
TX002145,AC00077,444.52,2023-04-04 16:11:34,Debit,Louisville,D000540,214.67.148.245,M026,Online,27,Engineer,17,1,5424.6,Monday,Tuesday,April,16,18-35,medium transaction,423.9
TX002146,AC00116,5.29,2023-03-08 18:51:57,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,52,Doctor,276,1,11263.89,Monday,Wednesday,March,18,50-65,0 transaction,-351.27
TX002147,AC00145,97.63,2023-05-15 16:05:06,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,48,Doctor,127,1,12467.31,Monday,Monday,May,16,35-50,0 transaction,-119.98000000000002
TX002148,AC00457,256.95,2023-05-04 16:37:21,Debit,San Diego,D000672,49.172.82.247,M047,Branch,26,Engineer,71,1,2531.24,Monday,Thursday,May,16,18-35,small transaction,135.24
TX002149,AC00021,734.86,2023-12-08 16:36:30,Credit,Boston,D000198,134.140.85.231,M075,Branch,48,Engineer,290,1,6242.03,Monday,Friday,December,16,35-50,medium transaction,318.31
TX002150,AC00110,1250.94,2023-02-28 17:45:06,Debit,Columbus,D000282,35.67.21.23,M054,ATM,36,Doctor,107,2,11565.97,Monday,Tuesday,February,17,35-50,large transaction,899.5600000000001
TX002151,AC00284,84.28,2023-06-12 17:09:17,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,Monday,Monday,June,17,35-50,0 transaction,-28.629999999999995
TX002152,AC00012,927.45,2023-08-07 18:52:42,Debit,Austin,D000210,176.96.83.253,M027,ATM,24,Student,95,1,1161.84,Monday,Monday,August,18,18-35,large transaction,832.6300000000001
TX002153,AC00065,202.49,2023-12-28 16:30:32,Credit,Virginia Beach,D000171,93.52.44.101,M050,ATM,48,Engineer,69,1,7447.1,Monday,Thursday,December,16,35-50,small transaction,4.480000000000018
TX002154,AC00439,154.99,2023-08-28 17:07:08,Debit,Mesa,D000582,82.51.236.134,M025,Branch,25,Student,53,1,1419.31,Monday,Monday,August,17,18-35,very little transaction,-153.95
TX002155,AC00157,481.53,2023-09-12 17:21:48,Debit,Atlanta,D000142,221.169.49.152,M087,Branch,58,Retired,277,1,6142.54,Monday,Tuesday,September,17,50-65,medium transaction,330.92999999999995
TX002156,AC00013,172.92,2023-08-28 16:56:05,Debit,Miami,D000519,214.67.148.245,M052,Online,20,Student,212,1,416.37,Monday,Monday,August,16,18-35,very little transaction,-249.89000000000001
TX002157,AC00355,275.59,2023-10-10 16:49:03,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,53,Retired,238,1,6313.22,Monday,Tuesday,October,16,50-65,small transaction,-42.35000000000002
TX002158,AC00155,207.2,2024-01-01 16:12:32,Debit,Columbus,D000604,214.247.164.80,M028,Online,60,Engineer,133,1,8092.94,Monday,Monday,January,16,50-65,small transaction,-400.08
